entity_id,batch_id,batch_size,Timestamp,model,task,conditions,wall_time_batch,gpu,output_file_name,wall_time_task
6385a16c-05bf-4ff3-9b18-24e3963851c3,,,2024-05-02 12:09:32.638074,genie_swissprot_l_256,backbone_pdb_generation,length = 151,,T4 GPU,genie_len151_6385a16c-05bf-4ff3-9b18-24e3963851c3.pdb,245.7296485900879 Seconds
6d9b3a8b-c0a3-4686-8bc1-5322844f403c,,,2024-05-02 12:13:38.383121,genie_swissprot_l_256,backbone_pdb_generation,length = 151,,T4 GPU,genie_len151_6d9b3a8b-c0a3-4686-8bc1-5322844f403c.pdb,245.7039496898651 Seconds
abc4eb9b-f5df-473c-8560-5e1b94d52060,,,2024-05-02 12:17:44.095967,genie_swissprot_l_256,backbone_pdb_generation,length = 151,,T4 GPU,genie_len151_abc4eb9b-f5df-473c-8560-5e1b94d52060.pdb,246.225182056427 Seconds
579b4d84-46f4-45fc-a673-d5fef7cfea8a,,,2024-05-02 12:21:50.330196,genie_swissprot_l_256,backbone_pdb_generation,length = 151,,T4 GPU,genie_len151_579b4d84-46f4-45fc-a673-d5fef7cfea8a.pdb,246.18587493896484 Seconds
dcad543a-f1b8-4a2c-8b3b-c6ed450cfdb2,,,2024-05-02 12:25:56.524793,genie_swissprot_l_256,backbone_pdb_generation,length = 151,,T4 GPU,genie_len151_dcad543a-f1b8-4a2c-8b3b-c6ed450cfdb2.pdb,246.02305030822754 Seconds
a780225f-06fa-48f1-97ea-ad24eceb8cf5,,,2024-05-02 12:30:02.556088,genie_swissprot_l_256,backbone_pdb_generation,length = 151,,T4 GPU,genie_len151_a780225f-06fa-48f1-97ea-ad24eceb8cf5.pdb,246.03371357917786 Seconds
9f147152-eb8f-4bc0-b6b2-4b920d57d445,,,2024-05-02 12:34:08.605163,genie_swissprot_l_256,backbone_pdb_generation,length = 151,,T4 GPU,genie_len151_9f147152-eb8f-4bc0-b6b2-4b920d57d445.pdb,246.1959240436554 Seconds
27b2a753-9089-47cc-8903-0d44bb600c95,,,2024-05-02 12:38:14.809912,genie_swissprot_l_256,backbone_pdb_generation,length = 151,,T4 GPU,genie_len151_27b2a753-9089-47cc-8903-0d44bb600c95.pdb,245.9239161014557 Seconds
bacd39e4-299a-4342-8f51-e9cbde8d4331,,,2024-05-02 12:42:20.742753,genie_swissprot_l_256,backbone_pdb_generation,length = 151,,T4 GPU,genie_len151_bacd39e4-299a-4342-8f51-e9cbde8d4331.pdb,246.54150223731995 Seconds
552ce762-ced2-4070-a2bc-cfca80654bf0,,,2024-05-02 12:46:27.293226,genie_swissprot_l_256,backbone_pdb_generation,length = 151,,T4 GPU,genie_len151_552ce762-ced2-4070-a2bc-cfca80654bf0.pdb,246.44893670082092 Seconds
46054526-38ab-4c58-a838-8ac41d23c6cf,,,2024-05-02 12:50:33.757983,genie_swissprot_l_256,backbone_pdb_generation,length = 151,,T4 GPU,genie_len151_46054526-38ab-4c58-a838-8ac41d23c6cf.pdb,246.44658207893372 Seconds
d4f869bf-5c40-42e9-8d05-0513c4df75b7,,,2024-05-02 12:54:40.214876,genie_swissprot_l_256,backbone_pdb_generation,length = 151,,T4 GPU,genie_len151_d4f869bf-5c40-42e9-8d05-0513c4df75b7.pdb,246.60843682289124 Seconds
e1aeb860-9674-4610-b9a4-daef99307b7b,,,2024-05-02 12:58:46.833949,genie_swissprot_l_256,backbone_pdb_generation,length = 151,,T4 GPU,genie_len151_e1aeb860-9674-4610-b9a4-daef99307b7b.pdb,245.81127905845642 Seconds
9b85aab9-5e8a-4730-8cec-4ba16c9e6372,,,2024-05-02 13:02:52.661635,genie_swissprot_l_256,backbone_pdb_generation,length = 151,,T4 GPU,genie_len151_9b85aab9-5e8a-4730-8cec-4ba16c9e6372.pdb,245.54135537147522 Seconds
bb4d5f75-9214-4e1a-b6dd-c704594b0479,,,2024-05-02 13:06:58.211246,genie_swissprot_l_256,backbone_pdb_generation,length = 151,,T4 GPU,genie_len151_bb4d5f75-9214-4e1a-b6dd-c704594b0479.pdb,245.58149075508118 Seconds
bc7be537-8c42-40b3-b19d-ca6b72ae2368,,,2024-05-02 13:11:03.801675,genie_swissprot_l_256,backbone_pdb_generation,length = 151,,T4 GPU,genie_len151_bc7be537-8c42-40b3-b19d-ca6b72ae2368.pdb,245.55066895484924 Seconds
bc90f6c1-e1c4-4da6-87ba-387d9e7275e6,,,2024-05-02 13:15:09.361605,genie_swissprot_l_256,backbone_pdb_generation,length = 151,,T4 GPU,genie_len151_bc90f6c1-e1c4-4da6-87ba-387d9e7275e6.pdb,245.6327953338623 Seconds
f755ac0c-ea15-45d4-ae2c-ef7f6c2fef32,,,2024-05-02 13:19:15.010273,genie_swissprot_l_256,backbone_pdb_generation,length = 151,,T4 GPU,genie_len151_f755ac0c-ea15-45d4-ae2c-ef7f6c2fef32.pdb,245.43448853492737 Seconds
390a3352-3c02-4d23-bcc5-c9a5998a033e,,,2024-05-02 13:23:20.915026,genie_swissprot_l_256,backbone_pdb_generation,length = 152,,T4 GPU,genie_len152_390a3352-3c02-4d23-bcc5-c9a5998a033e.pdb,246.14656901359558 Seconds
baab53d4-7345-413f-a076-6eda20dc9243,,,2024-05-02 13:27:27.071043,genie_swissprot_l_256,backbone_pdb_generation,length = 152,,T4 GPU,genie_len152_baab53d4-7345-413f-a076-6eda20dc9243.pdb,246.25613236427307 Seconds
6e98cb7d-0611-4cb2-be94-b4914e039b8b,,,2024-05-02 13:31:33.335850,genie_swissprot_l_256,backbone_pdb_generation,length = 152,,T4 GPU,genie_len152_6e98cb7d-0611-4cb2-be94-b4914e039b8b.pdb,245.83010816574097 Seconds
cc1b0b40-f2a7-4bf1-a114-8c854ecc70fe,,,2024-05-02 13:35:39.183500,genie_swissprot_l_256,backbone_pdb_generation,length = 152,,T4 GPU,genie_len152_cc1b0b40-f2a7-4bf1-a114-8c854ecc70fe.pdb,245.80792093276978 Seconds
75aa2603-1816-442f-bae6-8eb2c9ed92bd,,,2024-05-02 13:39:45.000417,genie_swissprot_l_256,backbone_pdb_generation,length = 152,,T4 GPU,genie_len152_75aa2603-1816-442f-bae6-8eb2c9ed92bd.pdb,245.88039422035217 Seconds
862927a0-b9d7-4717-9749-dd55ffa0f36f,,,2024-05-02 13:43:50.890414,genie_swissprot_l_256,backbone_pdb_generation,length = 152,,T4 GPU,genie_len152_862927a0-b9d7-4717-9749-dd55ffa0f36f.pdb,245.76883554458618 Seconds
a78a7a04-5194-403b-8067-e233c6661774,,,2024-05-02 13:47:56.668760,genie_swissprot_l_256,backbone_pdb_generation,length = 152,,T4 GPU,genie_len152_a78a7a04-5194-403b-8067-e233c6661774.pdb,245.6556499004364 Seconds
29c92381-c395-44a8-865b-0d92bd64e8dc,,,2024-05-02 13:52:02.333811,genie_swissprot_l_256,backbone_pdb_generation,length = 152,,T4 GPU,genie_len152_29c92381-c395-44a8-865b-0d92bd64e8dc.pdb,245.68622660636902 Seconds
0491bf64-3c79-4214-a7e0-8334b338fcec,,,2024-05-02 13:56:08.036509,genie_swissprot_l_256,backbone_pdb_generation,length = 152,,T4 GPU,genie_len152_0491bf64-3c79-4214-a7e0-8334b338fcec.pdb,246.01482939720154 Seconds
8372e8b4-22aa-4c0c-91e0-5191398c63f5,,,2024-05-02 14:00:14.060581,genie_swissprot_l_256,backbone_pdb_generation,length = 152,,T4 GPU,genie_len152_8372e8b4-22aa-4c0c-91e0-5191398c63f5.pdb,246.0239794254303 Seconds
bf3b36cc-7d0e-4bcf-81b0-0d36bce06907,,,2024-05-02 14:04:20.093124,genie_swissprot_l_256,backbone_pdb_generation,length = 152,,T4 GPU,genie_len152_bf3b36cc-7d0e-4bcf-81b0-0d36bce06907.pdb,246.2074751853943 Seconds
29060392-9296-482c-b61b-7fefffb72ca7,,,2024-05-02 14:08:26.310820,genie_swissprot_l_256,backbone_pdb_generation,length = 152,,T4 GPU,genie_len152_29060392-9296-482c-b61b-7fefffb72ca7.pdb,245.83261394500732 Seconds
4b24c3c4-9de1-4766-976a-e0fb9e1e9c97,,,2024-05-02 14:12:32.154419,genie_swissprot_l_256,backbone_pdb_generation,length = 152,,T4 GPU,genie_len152_4b24c3c4-9de1-4766-976a-e0fb9e1e9c97.pdb,246.11761450767517 Seconds
9cfb79e1-2819-4761-83b3-54812c29083e,,,2024-05-02 14:16:38.289788,genie_swissprot_l_256,backbone_pdb_generation,length = 152,,T4 GPU,genie_len152_9cfb79e1-2819-4761-83b3-54812c29083e.pdb,245.80227732658386 Seconds
8b314944-fbdb-4459-aef1-4b72b62ec847,,,2024-05-02 14:20:44.101036,genie_swissprot_l_256,backbone_pdb_generation,length = 152,,T4 GPU,genie_len152_8b314944-fbdb-4459-aef1-4b72b62ec847.pdb,245.908931016922 Seconds
880cab08-5e8a-43a4-8712-aba871852abf,,,2024-05-02 14:24:50.018735,genie_swissprot_l_256,backbone_pdb_generation,length = 152,,T4 GPU,genie_len152_880cab08-5e8a-43a4-8712-aba871852abf.pdb,245.64364910125732 Seconds
55b6b742-1947-4beb-b1d8-1801dcedbc86,,,2024-05-02 14:28:55.672308,genie_swissprot_l_256,backbone_pdb_generation,length = 152,,T4 GPU,genie_len152_55b6b742-1947-4beb-b1d8-1801dcedbc86.pdb,245.46817111968994 Seconds
3173b7f8-91d0-4615-920e-7f995e77b3b6,,,2024-05-02 14:33:01.149686,genie_swissprot_l_256,backbone_pdb_generation,length = 152,,T4 GPU,genie_len152_3173b7f8-91d0-4615-920e-7f995e77b3b6.pdb,245.50813174247742 Seconds
0ab3112a-b7bd-431f-8138-62c164aa5762,,,2024-05-02 14:37:06.674323,genie_swissprot_l_256,backbone_pdb_generation,length = 152,,T4 GPU,genie_len152_0ab3112a-b7bd-431f-8138-62c164aa5762.pdb,245.56790328025818 Seconds
2b934b21-d085-4770-b503-87e090f1f9d8,,,2024-05-02 14:41:12.251375,genie_swissprot_l_256,backbone_pdb_generation,length = 152,,T4 GPU,genie_len152_2b934b21-d085-4770-b503-87e090f1f9d8.pdb,245.6496524810791 Seconds
c6e7f359-970a-421b-8338-d3b696eac3bf,,,2024-05-02 14:45:17.910082,genie_swissprot_l_256,backbone_pdb_generation,length = 152,,T4 GPU,genie_len152_c6e7f359-970a-421b-8338-d3b696eac3bf.pdb,245.6382462978363 Seconds
e3ccc15b-3482-4a0f-8a04-0e568536011f,,,2024-05-02 14:49:23.557362,genie_swissprot_l_256,backbone_pdb_generation,length = 152,,T4 GPU,genie_len152_e3ccc15b-3482-4a0f-8a04-0e568536011f.pdb,245.3416392803192 Seconds
3a09262a-52a6-49f7-bb84-e14f023278aa,,,2024-05-02 14:53:28.908156,genie_swissprot_l_256,backbone_pdb_generation,length = 152,,T4 GPU,genie_len152_3a09262a-52a6-49f7-bb84-e14f023278aa.pdb,245.74988079071045 Seconds
ede55de8-05df-469a-ba1c-92ab701d8204,,,2024-05-02 14:57:34.672484,genie_swissprot_l_256,backbone_pdb_generation,length = 152,,T4 GPU,genie_len152_ede55de8-05df-469a-ba1c-92ab701d8204.pdb,246.2870101928711 Seconds
9d0a6926-7d50-4cda-890d-7a9e1e11e4c1,,,2024-05-02 15:01:40.968412,genie_swissprot_l_256,backbone_pdb_generation,length = 152,,T4 GPU,genie_len152_9d0a6926-7d50-4cda-890d-7a9e1e11e4c1.pdb,245.91721367835999 Seconds
6ed9a987-4262-4205-8ba5-88223da80b51,,,2024-05-02 15:05:46.894435,genie_swissprot_l_256,backbone_pdb_generation,length = 152,,T4 GPU,genie_len152_6ed9a987-4262-4205-8ba5-88223da80b51.pdb,246.30423426628113 Seconds
74a5ee10-ae92-4c66-b5e1-ef577b69b0f1,,,2024-05-02 15:09:53.217673,genie_swissprot_l_256,backbone_pdb_generation,length = 152,,T4 GPU,genie_len152_74a5ee10-ae92-4c66-b5e1-ef577b69b0f1.pdb,245.71901631355286 Seconds
92423f44-f486-46d2-b049-d8b09b35649e,,,2024-05-02 15:13:58.945256,genie_swissprot_l_256,backbone_pdb_generation,length = 152,,T4 GPU,genie_len152_92423f44-f486-46d2-b049-d8b09b35649e.pdb,245.52925395965576 Seconds
3e620007-cd72-4c3b-b34d-05d76b471853,,,2024-05-02 15:18:05.046607,genie_swissprot_l_256,backbone_pdb_generation,length = 153,,T4 GPU,genie_len153_3e620007-cd72-4c3b-b34d-05d76b471853.pdb,245.52906250953674 Seconds
f70ae10d-e4e8-4fc2-8920-939945f61ffe,,,2024-05-02 15:22:10.585560,genie_swissprot_l_256,backbone_pdb_generation,length = 153,,T4 GPU,genie_len153_f70ae10d-e4e8-4fc2-8920-939945f61ffe.pdb,245.56952810287476 Seconds
8028a3d0-f078-4283-8788-9753cd995576,,,2024-05-02 15:26:16.164009,genie_swissprot_l_256,backbone_pdb_generation,length = 153,,T4 GPU,genie_len153_8028a3d0-f078-4283-8788-9753cd995576.pdb,245.47676873207092 Seconds
b19f7f2c-774f-4e18-97c5-248a785c06d4,,,2024-05-02 15:30:21.655168,genie_swissprot_l_256,backbone_pdb_generation,length = 153,,T4 GPU,genie_len153_b19f7f2c-774f-4e18-97c5-248a785c06d4.pdb,245.43245124816895 Seconds
eb73258e-d994-47b9-b688-191962ba3880,,,2024-05-02 15:34:27.096349,genie_swissprot_l_256,backbone_pdb_generation,length = 153,,T4 GPU,genie_len153_eb73258e-d994-47b9-b688-191962ba3880.pdb,245.68644499778748 Seconds
db041bcc-ac3f-42c1-9d0d-f88eb0ca48c1,,,2024-05-02 15:38:32.791125,genie_swissprot_l_256,backbone_pdb_generation,length = 153,,T4 GPU,genie_len153_db041bcc-ac3f-42c1-9d0d-f88eb0ca48c1.pdb,245.6956775188446 Seconds
acdb4cd4-705a-48c0-a2fa-ae8d3d977b57,,,2024-05-02 15:42:38.495908,genie_swissprot_l_256,backbone_pdb_generation,length = 153,,T4 GPU,genie_len153_acdb4cd4-705a-48c0-a2fa-ae8d3d977b57.pdb,245.70358157157898 Seconds
70d2ed40-9459-4044-ac6d-2d059be4592b,,,2024-05-02 15:46:44.216320,genie_swissprot_l_256,backbone_pdb_generation,length = 153,,T4 GPU,genie_len153_70d2ed40-9459-4044-ac6d-2d059be4592b.pdb,245.55806064605713 Seconds
db7c3d7b-14b4-4327-8e31-363cd54d7ee4,,,2024-05-02 15:50:49.790361,genie_swissprot_l_256,backbone_pdb_generation,length = 153,,T4 GPU,genie_len153_db7c3d7b-14b4-4327-8e31-363cd54d7ee4.pdb,245.6679229736328 Seconds
9c273438-283c-4735-81b6-7cd5da32bee5,,,2024-05-02 15:54:55.468024,genie_swissprot_l_256,backbone_pdb_generation,length = 153,,T4 GPU,genie_len153_9c273438-283c-4735-81b6-7cd5da32bee5.pdb,245.6533944606781 Seconds
66c1c257-3022-4c2d-b3ea-1b4fa56b0bd0,,,2024-05-02 15:59:01.130211,genie_swissprot_l_256,backbone_pdb_generation,length = 153,,T4 GPU,genie_len153_66c1c257-3022-4c2d-b3ea-1b4fa56b0bd0.pdb,245.56604552268982 Seconds
e9eb28a3-7815-4cd5-a810-e4699eda31de,,,2024-05-02 16:03:06.704889,genie_swissprot_l_256,backbone_pdb_generation,length = 153,,T4 GPU,genie_len153_e9eb28a3-7815-4cd5-a810-e4699eda31de.pdb,245.51487255096436 Seconds
04834b71-ce7f-4f00-8550-5ae4cedfbfcb,,,2024-05-02 16:07:12.228508,genie_swissprot_l_256,backbone_pdb_generation,length = 153,,T4 GPU,genie_len153_04834b71-ce7f-4f00-8550-5ae4cedfbfcb.pdb,245.4741349220276 Seconds
ea94f51c-286b-4b9a-b9db-88c37c91ddbd,,,2024-05-02 16:11:17.717857,genie_swissprot_l_256,backbone_pdb_generation,length = 153,,T4 GPU,genie_len153_ea94f51c-286b-4b9a-b9db-88c37c91ddbd.pdb,245.32709646224976 Seconds
ae19abeb-16bf-4121-8eab-5ee4c510ba81,,,2024-05-02 16:15:23.053658,genie_swissprot_l_256,backbone_pdb_generation,length = 153,,T4 GPU,genie_len153_ae19abeb-16bf-4121-8eab-5ee4c510ba81.pdb,245.5724573135376 Seconds
4a3ede8c-2811-405a-a073-c456504f927d,,,2024-05-02 16:19:28.634773,genie_swissprot_l_256,backbone_pdb_generation,length = 153,,T4 GPU,genie_len153_4a3ede8c-2811-405a-a073-c456504f927d.pdb,245.31224417686462 Seconds
9a0c9c48-ee5f-4a76-9102-3c197d5862ca,,,2024-05-02 16:23:33.956656,genie_swissprot_l_256,backbone_pdb_generation,length = 153,,T4 GPU,genie_len153_9a0c9c48-ee5f-4a76-9102-3c197d5862ca.pdb,245.28519558906555 Seconds
3af1d7f7-45f5-4c0e-af0f-e32ad36460f0,,,2024-05-02 16:27:39.250781,genie_swissprot_l_256,backbone_pdb_generation,length = 153,,T4 GPU,genie_len153_3af1d7f7-45f5-4c0e-af0f-e32ad36460f0.pdb,245.077623128891 Seconds
01eba7af-07db-4f5c-b3a9-e3cdd5bcb48d,,,2024-05-02 16:31:44.337788,genie_swissprot_l_256,backbone_pdb_generation,length = 153,,T4 GPU,genie_len153_01eba7af-07db-4f5c-b3a9-e3cdd5bcb48d.pdb,245.2622549533844 Seconds
ab2180bc-5d43-4ce8-9757-748009fe3b10,,,2024-05-02 16:35:49.618919,genie_swissprot_l_256,backbone_pdb_generation,length = 153,,T4 GPU,genie_len153_ab2180bc-5d43-4ce8-9757-748009fe3b10.pdb,245.12970876693726 Seconds
d798ea00-4943-44eb-84b0-48ec00ac8ae6,,,2024-05-02 16:39:55.250725,genie_swissprot_l_256,backbone_pdb_generation,length = 154,,T4 GPU,genie_len154_d798ea00-4943-44eb-84b0-48ec00ac8ae6.pdb,245.30107736587524 Seconds
da60df78-cf96-4aca-820d-75a63073bb4c,,,2024-05-02 16:44:00.567477,genie_swissprot_l_256,backbone_pdb_generation,length = 154,,T4 GPU,genie_len154_da60df78-cf96-4aca-820d-75a63073bb4c.pdb,245.4821858406067 Seconds
81fc6d00-8805-4aac-85bc-67ca1b0ee0b5,,,2024-05-02 16:48:06.064861,genie_swissprot_l_256,backbone_pdb_generation,length = 154,,T4 GPU,genie_len154_81fc6d00-8805-4aac-85bc-67ca1b0ee0b5.pdb,245.35292077064514 Seconds
4421ad09-2fb4-4e05-8457-eb26737a092b,,,2024-05-02 16:52:11.433171,genie_swissprot_l_256,backbone_pdb_generation,length = 154,,T4 GPU,genie_len154_4421ad09-2fb4-4e05-8457-eb26737a092b.pdb,245.1436607837677 Seconds
66ce01d0-573d-42b1-8cf3-891d71b775a5,,,2024-05-02 16:56:16.586239,genie_swissprot_l_256,backbone_pdb_generation,length = 154,,T4 GPU,genie_len154_66ce01d0-573d-42b1-8cf3-891d71b775a5.pdb,245.28557538986206 Seconds
d6ec6156-daac-4144-afd1-debb39536134,,,2024-05-02 17:00:21.880970,genie_swissprot_l_256,backbone_pdb_generation,length = 154,,T4 GPU,genie_len154_d6ec6156-daac-4144-afd1-debb39536134.pdb,245.20198154449463 Seconds
6566bc3f-7ccc-40b2-8760-89119a23bd06,,,2024-05-02 17:04:27.092350,genie_swissprot_l_256,backbone_pdb_generation,length = 154,,T4 GPU,genie_len154_6566bc3f-7ccc-40b2-8760-89119a23bd06.pdb,245.48354291915894 Seconds
5b286bcb-afd9-4839-8206-3d46bc6d19c9,,,2024-05-02 17:08:32.585957,genie_swissprot_l_256,backbone_pdb_generation,length = 154,,T4 GPU,genie_len154_5b286bcb-afd9-4839-8206-3d46bc6d19c9.pdb,245.50323510169983 Seconds
cfb9d397-6a90-4e8e-af94-179ea69220b5,,,2024-05-02 17:12:38.098273,genie_swissprot_l_256,backbone_pdb_generation,length = 154,,T4 GPU,genie_len154_cfb9d397-6a90-4e8e-af94-179ea69220b5.pdb,245.50530099868774 Seconds
713ecf71-3257-4c2c-9b33-2f9a3593f54a,,,2024-05-02 17:16:43.613145,genie_swissprot_l_256,backbone_pdb_generation,length = 154,,T4 GPU,genie_len154_713ecf71-3257-4c2c-9b33-2f9a3593f54a.pdb,245.11181807518005 Seconds
b99a35c6-6e0f-456e-9e03-6f99755a24bd,,,2024-05-02 17:20:48.733657,genie_swissprot_l_256,backbone_pdb_generation,length = 154,,T4 GPU,genie_len154_b99a35c6-6e0f-456e-9e03-6f99755a24bd.pdb,245.3540506362915 Seconds
e8c5d79a-df59-4a52-9813-1892e2e47234,,,2024-05-02 17:24:54.097153,genie_swissprot_l_256,backbone_pdb_generation,length = 154,,T4 GPU,genie_len154_e8c5d79a-df59-4a52-9813-1892e2e47234.pdb,245.1831066608429 Seconds
510ce20e-6833-4d36-aaa2-b35b4b5155b7,,,2024-05-02 17:28:59.296095,genie_swissprot_l_256,backbone_pdb_generation,length = 154,,T4 GPU,genie_len154_510ce20e-6833-4d36-aaa2-b35b4b5155b7.pdb,245.36091423034668 Seconds
a1d3eeb8-35fb-426d-994f-524206f8285d,,,2024-05-02 17:33:04.672316,genie_swissprot_l_256,backbone_pdb_generation,length = 154,,T4 GPU,genie_len154_a1d3eeb8-35fb-426d-994f-524206f8285d.pdb,245.6659917831421 Seconds
31411495-1d44-48e7-8c12-1a18a2a59ea9,,,2024-05-02 17:37:10.355428,genie_swissprot_l_256,backbone_pdb_generation,length = 154,,T4 GPU,genie_len154_31411495-1d44-48e7-8c12-1a18a2a59ea9.pdb,246.23275423049927 Seconds
db12c151-afb0-458f-bef4-a44095c28c24,,,2024-05-02 17:41:16.602670,genie_swissprot_l_256,backbone_pdb_generation,length = 154,,T4 GPU,genie_len154_db12c151-afb0-458f-bef4-a44095c28c24.pdb,246.07601189613342 Seconds
a2ff36ad-6d79-4f6c-8224-33558d9b8e91,,,2024-05-02 17:45:22.687274,genie_swissprot_l_256,backbone_pdb_generation,length = 154,,T4 GPU,genie_len154_a2ff36ad-6d79-4f6c-8224-33558d9b8e91.pdb,245.85595798492432 Seconds
dbe292cb-68c5-4107-b963-0c78f174bf0f,,,2024-05-02 17:49:28.552941,genie_swissprot_l_256,backbone_pdb_generation,length = 154,,T4 GPU,genie_len154_dbe292cb-68c5-4107-b963-0c78f174bf0f.pdb,245.80395936965942 Seconds
6a0b283b-5f52-4611-a1ce-c961fe4114d4,,,2024-05-02 17:53:34.366049,genie_swissprot_l_256,backbone_pdb_generation,length = 154,,T4 GPU,genie_len154_6a0b283b-5f52-4611-a1ce-c961fe4114d4.pdb,245.84136271476746 Seconds
80b766d0-67fa-41a5-8123-415275ef035f,,,2024-05-02 17:57:40.216970,genie_swissprot_l_256,backbone_pdb_generation,length = 154,,T4 GPU,genie_len154_80b766d0-67fa-41a5-8123-415275ef035f.pdb,245.9896366596222 Seconds
0ebf4354-7ed4-44ea-8c3d-ad662a9d9926,,,2024-05-02 18:01:46.216718,genie_swissprot_l_256,backbone_pdb_generation,length = 154,,T4 GPU,genie_len154_0ebf4354-7ed4-44ea-8c3d-ad662a9d9926.pdb,245.4757158756256 Seconds
f5e65b10-743e-4d3d-b67b-9f9a08025b5f,,,2024-05-02 18:05:52.166115,genie_swissprot_l_256,backbone_pdb_generation,length = 155,,T4 GPU,genie_len155_f5e65b10-743e-4d3d-b67b-9f9a08025b5f.pdb,245.83339142799377 Seconds
d2539eb3-6b99-4394-bd51-5c1379ce1c08,,,2024-05-02 18:09:58.009051,genie_swissprot_l_256,backbone_pdb_generation,length = 155,,T4 GPU,genie_len155_d2539eb3-6b99-4394-bd51-5c1379ce1c08.pdb,245.68039536476135 Seconds
0b632b55-b4ed-46e3-9ee4-c05284b1d781,,,2024-05-02 18:14:03.698913,genie_swissprot_l_256,backbone_pdb_generation,length = 155,,T4 GPU,genie_len155_0b632b55-b4ed-46e3-9ee4-c05284b1d781.pdb,245.8264627456665 Seconds
3d118935-e4d1-48d4-9134-4394e45621ec,,,2024-05-02 18:18:09.537274,genie_swissprot_l_256,backbone_pdb_generation,length = 155,,T4 GPU,genie_len155_3d118935-e4d1-48d4-9134-4394e45621ec.pdb,245.46875429153442 Seconds
aaadc647-6beb-4edd-a2c2-13747f5e0ece,,,2024-05-02 18:22:15.015072,genie_swissprot_l_256,backbone_pdb_generation,length = 155,,T4 GPU,genie_len155_aaadc647-6beb-4edd-a2c2-13747f5e0ece.pdb,245.76255774497986 Seconds
7f12ac02-2013-497b-84f3-a0c7eb559bfe,,,2024-05-02 18:26:20.793905,genie_swissprot_l_256,backbone_pdb_generation,length = 155,,T4 GPU,genie_len155_7f12ac02-2013-497b-84f3-a0c7eb559bfe.pdb,245.90713357925415 Seconds
c2adafc7-01b6-4e55-a01e-a21f7209ff08,,,2024-05-02 18:30:26.721608,genie_swissprot_l_256,backbone_pdb_generation,length = 155,,T4 GPU,genie_len155_c2adafc7-01b6-4e55-a01e-a21f7209ff08.pdb,246.21944761276245 Seconds
c8cdd670-5fc1-45f2-8603-e5a183d77cf3,,,2024-05-02 18:34:32.959084,genie_swissprot_l_256,backbone_pdb_generation,length = 155,,T4 GPU,genie_len155_c8cdd670-5fc1-45f2-8603-e5a183d77cf3.pdb,245.81125450134277 Seconds
eaeb2e16-0e6f-4612-bf19-4754de8faf28,,,2024-05-02 18:38:38.783641,genie_swissprot_l_256,backbone_pdb_generation,length = 155,,T4 GPU,genie_len155_eaeb2e16-0e6f-4612-bf19-4754de8faf28.pdb,245.67998147010803 Seconds
f873c80b-58af-45ad-9ec7-62ece2237305,,,2024-05-02 18:42:44.472355,genie_swissprot_l_256,backbone_pdb_generation,length = 155,,T4 GPU,genie_len155_f873c80b-58af-45ad-9ec7-62ece2237305.pdb,245.7766342163086 Seconds
f4e6f851-2fc5-48a9-9238-cbfb74d3f34e,,,2024-05-02 18:46:50.258691,genie_swissprot_l_256,backbone_pdb_generation,length = 155,,T4 GPU,genie_len155_f4e6f851-2fc5-48a9-9238-cbfb74d3f34e.pdb,245.8578360080719 Seconds
d51e1f1d-b7ec-424c-b436-e9e5d437fa8d,,,2024-05-02 18:50:56.126113,genie_swissprot_l_256,backbone_pdb_generation,length = 155,,T4 GPU,genie_len155_d51e1f1d-b7ec-424c-b436-e9e5d437fa8d.pdb,245.8402237892151 Seconds
2aef98d7-31e9-4b31-8d30-282a26bcdb8c,,,2024-05-02 18:55:01.975638,genie_swissprot_l_256,backbone_pdb_generation,length = 155,,T4 GPU,genie_len155_2aef98d7-31e9-4b31-8d30-282a26bcdb8c.pdb,245.66928577423096 Seconds
8bb9969e-7515-4e00-b82d-2c32d22833c8,,,2024-05-02 18:59:07.654732,genie_swissprot_l_256,backbone_pdb_generation,length = 155,,T4 GPU,genie_len155_8bb9969e-7515-4e00-b82d-2c32d22833c8.pdb,245.59991073608398 Seconds
cca95ac7-19e9-4954-bf0c-726773fd413d,,,2024-05-02 19:03:13.263502,genie_swissprot_l_256,backbone_pdb_generation,length = 155,,T4 GPU,genie_len155_cca95ac7-19e9-4954-bf0c-726773fd413d.pdb,245.72250270843506 Seconds
20dafafa-3bb2-4645-84af-8d3e0973c294,,,2024-05-02 19:07:18.994718,genie_swissprot_l_256,backbone_pdb_generation,length = 155,,T4 GPU,genie_len155_20dafafa-3bb2-4645-84af-8d3e0973c294.pdb,245.70384073257446 Seconds
ccffe430-4cc3-41e1-ac67-f45b5e6e0ece,,,2024-05-02 19:11:24.708322,genie_swissprot_l_256,backbone_pdb_generation,length = 155,,T4 GPU,genie_len155_ccffe430-4cc3-41e1-ac67-f45b5e6e0ece.pdb,245.5882785320282 Seconds
00474f97-e00b-4f64-9e84-d475b070a13e,,,2024-05-02 19:15:30.305507,genie_swissprot_l_256,backbone_pdb_generation,length = 155,,T4 GPU,genie_len155_00474f97-e00b-4f64-9e84-d475b070a13e.pdb,245.59113359451294 Seconds
d87e4cef-9652-49fc-b90b-d0791c8e0269,,,2024-05-02 19:19:35.912185,genie_swissprot_l_256,backbone_pdb_generation,length = 155,,T4 GPU,genie_len155_d87e4cef-9652-49fc-b90b-d0791c8e0269.pdb,245.69265604019165 Seconds
