entity_id,batch_id,batch_size,Timestamp,model,task,conditions,wall_time_batch,gpu,wall_time_task,output_file_name
6f850554-c7ea-4203-af80-7484c768bf91,c757839a-92e2-436b-959b-ca38c1b65ae9,13,2024-02-26 23:33:32.947945,RFdiffusion_150it,backbone_pdb_generation,length = 97,1492.7135236263275 Seconds,T4 GPU,114.82411720202519 Seconds (inferred),rfdiffusion_len97_6f850554-c7ea-4203-af80-7484c768bf91.pdb
39c9f9d3-1ae8-42a9-92a8-141add96e8b3,c757839a-92e2-436b-959b-ca38c1b65ae9,13,2024-02-26 23:33:32.947945,RFdiffusion_150it,backbone_pdb_generation,length = 97,1492.7135236263275 Seconds,T4 GPU,114.82411720202519 Seconds (inferred),rfdiffusion_len97_39c9f9d3-1ae8-42a9-92a8-141add96e8b3.pdb
13fde9d5-cccb-41e5-bca4-596c3b4338e4,c757839a-92e2-436b-959b-ca38c1b65ae9,13,2024-02-26 23:33:32.947945,RFdiffusion_150it,backbone_pdb_generation,length = 97,1492.7135236263275 Seconds,T4 GPU,114.82411720202519 Seconds (inferred),rfdiffusion_len97_13fde9d5-cccb-41e5-bca4-596c3b4338e4.pdb
2edefe74-f3ae-4bca-b562-9fcc23b52f10,c757839a-92e2-436b-959b-ca38c1b65ae9,13,2024-02-26 23:33:32.947945,RFdiffusion_150it,backbone_pdb_generation,length = 97,1492.7135236263275 Seconds,T4 GPU,114.82411720202519 Seconds (inferred),rfdiffusion_len97_2edefe74-f3ae-4bca-b562-9fcc23b52f10.pdb
e79c85a9-cbf3-4874-8454-43bfbb89e341,c757839a-92e2-436b-959b-ca38c1b65ae9,13,2024-02-26 23:33:32.947945,RFdiffusion_150it,backbone_pdb_generation,length = 97,1492.7135236263275 Seconds,T4 GPU,114.82411720202519 Seconds (inferred),rfdiffusion_len97_e79c85a9-cbf3-4874-8454-43bfbb89e341.pdb
3463d21f-b4af-4f39-b982-aa34f1af7e1f,c757839a-92e2-436b-959b-ca38c1b65ae9,13,2024-02-26 23:33:32.947945,RFdiffusion_150it,backbone_pdb_generation,length = 97,1492.7135236263275 Seconds,T4 GPU,114.82411720202519 Seconds (inferred),rfdiffusion_len97_3463d21f-b4af-4f39-b982-aa34f1af7e1f.pdb
ec2bdd91-33ef-490e-b67e-e799ac19666e,c757839a-92e2-436b-959b-ca38c1b65ae9,13,2024-02-26 23:33:32.947945,RFdiffusion_150it,backbone_pdb_generation,length = 97,1492.7135236263275 Seconds,T4 GPU,114.82411720202519 Seconds (inferred),rfdiffusion_len97_ec2bdd91-33ef-490e-b67e-e799ac19666e.pdb
a3d4148e-7c9b-4796-ad80-6d805d3b92b9,c757839a-92e2-436b-959b-ca38c1b65ae9,13,2024-02-26 23:33:32.947945,RFdiffusion_150it,backbone_pdb_generation,length = 97,1492.7135236263275 Seconds,T4 GPU,114.82411720202519 Seconds (inferred),rfdiffusion_len97_a3d4148e-7c9b-4796-ad80-6d805d3b92b9.pdb
82a1a4a6-26c3-4fe6-81a0-4428ab55e169,c757839a-92e2-436b-959b-ca38c1b65ae9,13,2024-02-26 23:33:32.947945,RFdiffusion_150it,backbone_pdb_generation,length = 97,1492.7135236263275 Seconds,T4 GPU,114.82411720202519 Seconds (inferred),rfdiffusion_len97_82a1a4a6-26c3-4fe6-81a0-4428ab55e169.pdb
b570686c-c522-4ada-930c-2fb07899475d,c757839a-92e2-436b-959b-ca38c1b65ae9,13,2024-02-26 23:33:32.947945,RFdiffusion_150it,backbone_pdb_generation,length = 97,1492.7135236263275 Seconds,T4 GPU,114.82411720202519 Seconds (inferred),rfdiffusion_len97_b570686c-c522-4ada-930c-2fb07899475d.pdb
a70e7831-50d5-43ef-879c-e1214bb9816d,c757839a-92e2-436b-959b-ca38c1b65ae9,13,2024-02-26 23:33:32.947945,RFdiffusion_150it,backbone_pdb_generation,length = 97,1492.7135236263275 Seconds,T4 GPU,114.82411720202519 Seconds (inferred),rfdiffusion_len97_a70e7831-50d5-43ef-879c-e1214bb9816d.pdb
1dfec5c1-1795-4700-b21e-0ef09413722b,c757839a-92e2-436b-959b-ca38c1b65ae9,13,2024-02-26 23:33:32.947945,RFdiffusion_150it,backbone_pdb_generation,length = 97,1492.7135236263275 Seconds,T4 GPU,114.82411720202519 Seconds (inferred),rfdiffusion_len97_1dfec5c1-1795-4700-b21e-0ef09413722b.pdb
f26f1a97-9b6d-4f0b-9c3d-43750eb869f5,c757839a-92e2-436b-959b-ca38c1b65ae9,13,2024-02-26 23:33:32.947945,RFdiffusion_150it,backbone_pdb_generation,length = 97,1492.7135236263275 Seconds,T4 GPU,114.82411720202519 Seconds (inferred),rfdiffusion_len97_f26f1a97-9b6d-4f0b-9c3d-43750eb869f5.pdb
64320c90-020b-42d2-a6d6-46bea6f8f914,5f110da0-b17f-477f-879a-68fe84ef662c,15,2024-02-26 23:58:26.109796,RFdiffusion_150it,backbone_pdb_generation,length = 98,1700.73459482193 Seconds,T4 GPU,113.382306321462 Seconds (inferred),rfdiffusion_len98_64320c90-020b-42d2-a6d6-46bea6f8f914.pdb
a6b668b2-f9d4-4769-8e4e-01e145d2d2b5,5f110da0-b17f-477f-879a-68fe84ef662c,15,2024-02-26 23:58:26.109796,RFdiffusion_150it,backbone_pdb_generation,length = 98,1700.73459482193 Seconds,T4 GPU,113.382306321462 Seconds (inferred),rfdiffusion_len98_a6b668b2-f9d4-4769-8e4e-01e145d2d2b5.pdb
ee688b3f-1416-4c4b-9900-ab78cbdf7c34,5f110da0-b17f-477f-879a-68fe84ef662c,15,2024-02-26 23:58:26.109796,RFdiffusion_150it,backbone_pdb_generation,length = 98,1700.73459482193 Seconds,T4 GPU,113.382306321462 Seconds (inferred),rfdiffusion_len98_ee688b3f-1416-4c4b-9900-ab78cbdf7c34.pdb
cd979cca-7114-45c5-8ee6-0a6c263add5c,5f110da0-b17f-477f-879a-68fe84ef662c,15,2024-02-26 23:58:26.109796,RFdiffusion_150it,backbone_pdb_generation,length = 98,1700.73459482193 Seconds,T4 GPU,113.382306321462 Seconds (inferred),rfdiffusion_len98_cd979cca-7114-45c5-8ee6-0a6c263add5c.pdb
d119684b-e1a2-4cb2-8cb3-10bdeff809b8,5f110da0-b17f-477f-879a-68fe84ef662c,15,2024-02-26 23:58:26.109796,RFdiffusion_150it,backbone_pdb_generation,length = 98,1700.73459482193 Seconds,T4 GPU,113.382306321462 Seconds (inferred),rfdiffusion_len98_d119684b-e1a2-4cb2-8cb3-10bdeff809b8.pdb
cb899c6e-83a4-4872-a784-24537b2aa283,5f110da0-b17f-477f-879a-68fe84ef662c,15,2024-02-26 23:58:26.109796,RFdiffusion_150it,backbone_pdb_generation,length = 98,1700.73459482193 Seconds,T4 GPU,113.382306321462 Seconds (inferred),rfdiffusion_len98_cb899c6e-83a4-4872-a784-24537b2aa283.pdb
afd6786a-aaab-4569-8176-42d6358afbc3,5f110da0-b17f-477f-879a-68fe84ef662c,15,2024-02-26 23:58:26.109796,RFdiffusion_150it,backbone_pdb_generation,length = 98,1700.73459482193 Seconds,T4 GPU,113.382306321462 Seconds (inferred),rfdiffusion_len98_afd6786a-aaab-4569-8176-42d6358afbc3.pdb
afaba92f-dfef-45a5-bb02-46ed1076da4b,5f110da0-b17f-477f-879a-68fe84ef662c,15,2024-02-26 23:58:26.109796,RFdiffusion_150it,backbone_pdb_generation,length = 98,1700.73459482193 Seconds,T4 GPU,113.382306321462 Seconds (inferred),rfdiffusion_len98_afaba92f-dfef-45a5-bb02-46ed1076da4b.pdb
81320062-6e84-43b2-8488-a3481b0a0baa,5f110da0-b17f-477f-879a-68fe84ef662c,15,2024-02-26 23:58:26.109796,RFdiffusion_150it,backbone_pdb_generation,length = 98,1700.73459482193 Seconds,T4 GPU,113.382306321462 Seconds (inferred),rfdiffusion_len98_81320062-6e84-43b2-8488-a3481b0a0baa.pdb
556d7ac1-d935-4d9a-8995-a1e376009c4c,5f110da0-b17f-477f-879a-68fe84ef662c,15,2024-02-26 23:58:26.109796,RFdiffusion_150it,backbone_pdb_generation,length = 98,1700.73459482193 Seconds,T4 GPU,113.382306321462 Seconds (inferred),rfdiffusion_len98_556d7ac1-d935-4d9a-8995-a1e376009c4c.pdb
fb335e83-1912-49f4-83d0-7a80ea6eb5dc,5f110da0-b17f-477f-879a-68fe84ef662c,15,2024-02-26 23:58:26.109796,RFdiffusion_150it,backbone_pdb_generation,length = 98,1700.73459482193 Seconds,T4 GPU,113.382306321462 Seconds (inferred),rfdiffusion_len98_fb335e83-1912-49f4-83d0-7a80ea6eb5dc.pdb
e1a0f1a9-b4b0-4234-a9e3-c66b77b263bb,5f110da0-b17f-477f-879a-68fe84ef662c,15,2024-02-26 23:58:26.109796,RFdiffusion_150it,backbone_pdb_generation,length = 98,1700.73459482193 Seconds,T4 GPU,113.382306321462 Seconds (inferred),rfdiffusion_len98_e1a0f1a9-b4b0-4234-a9e3-c66b77b263bb.pdb
141487ce-d729-4b1e-901f-d8f7ce6ad3f6,5f110da0-b17f-477f-879a-68fe84ef662c,15,2024-02-26 23:58:26.109796,RFdiffusion_150it,backbone_pdb_generation,length = 98,1700.73459482193 Seconds,T4 GPU,113.382306321462 Seconds (inferred),rfdiffusion_len98_141487ce-d729-4b1e-901f-d8f7ce6ad3f6.pdb
e2c7e25f-9b11-4ecf-a0a8-f6e9058fda80,5f110da0-b17f-477f-879a-68fe84ef662c,15,2024-02-26 23:58:26.109796,RFdiffusion_150it,backbone_pdb_generation,length = 98,1700.73459482193 Seconds,T4 GPU,113.382306321462 Seconds (inferred),rfdiffusion_len98_e2c7e25f-9b11-4ecf-a0a8-f6e9058fda80.pdb
8286dd91-b848-49fa-9d1b-90db072407b2,5f110da0-b17f-477f-879a-68fe84ef662c,15,2024-02-26 23:58:26.109796,RFdiffusion_150it,backbone_pdb_generation,length = 98,1700.73459482193 Seconds,T4 GPU,113.382306321462 Seconds (inferred),rfdiffusion_len98_8286dd91-b848-49fa-9d1b-90db072407b2.pdb
b8eb495b-80a5-4fe3-b65a-bb7c15495f16,001c41ce-731e-47e8-9417-27a36d795852,18,2024-03-12 21:51:49.166054,RFdiffusion_150it,backbone_pdb_generation,length = 99,2091.0606508255005 Seconds,T4 GPU,116.17003615697224 Seconds (inferred),rfdiffusion_len99_b8eb495b-80a5-4fe3-b65a-bb7c15495f16.pdb
bf62cfc6-6db3-4d2f-a16f-8304ba1bb19f,001c41ce-731e-47e8-9417-27a36d795852,18,2024-03-12 21:51:49.166054,RFdiffusion_150it,backbone_pdb_generation,length = 99,2091.0606508255005 Seconds,T4 GPU,116.17003615697224 Seconds (inferred),rfdiffusion_len99_bf62cfc6-6db3-4d2f-a16f-8304ba1bb19f.pdb
9949aade-9e89-4996-8fd1-51844e556b1e,001c41ce-731e-47e8-9417-27a36d795852,18,2024-03-12 21:51:49.166054,RFdiffusion_150it,backbone_pdb_generation,length = 99,2091.0606508255005 Seconds,T4 GPU,116.17003615697224 Seconds (inferred),rfdiffusion_len99_9949aade-9e89-4996-8fd1-51844e556b1e.pdb
b24a08d5-68c0-4781-b221-fc584c603056,001c41ce-731e-47e8-9417-27a36d795852,18,2024-03-12 21:51:49.166054,RFdiffusion_150it,backbone_pdb_generation,length = 99,2091.0606508255005 Seconds,T4 GPU,116.17003615697224 Seconds (inferred),rfdiffusion_len99_b24a08d5-68c0-4781-b221-fc584c603056.pdb
f060720e-6cfa-4465-a024-262f358993a3,001c41ce-731e-47e8-9417-27a36d795852,18,2024-03-12 21:51:49.166054,RFdiffusion_150it,backbone_pdb_generation,length = 99,2091.0606508255005 Seconds,T4 GPU,116.17003615697224 Seconds (inferred),rfdiffusion_len99_f060720e-6cfa-4465-a024-262f358993a3.pdb
e63d29bf-e10a-4290-958c-cca5b256a7f9,001c41ce-731e-47e8-9417-27a36d795852,18,2024-03-12 21:51:49.166054,RFdiffusion_150it,backbone_pdb_generation,length = 99,2091.0606508255005 Seconds,T4 GPU,116.17003615697224 Seconds (inferred),rfdiffusion_len99_e63d29bf-e10a-4290-958c-cca5b256a7f9.pdb
2cbdbb16-399c-473c-a3b1-dab37fdd125f,001c41ce-731e-47e8-9417-27a36d795852,18,2024-03-12 21:51:49.166054,RFdiffusion_150it,backbone_pdb_generation,length = 99,2091.0606508255005 Seconds,T4 GPU,116.17003615697224 Seconds (inferred),rfdiffusion_len99_2cbdbb16-399c-473c-a3b1-dab37fdd125f.pdb
fa3f7d43-7ae9-40e5-bb2b-d02cebd8dcae,001c41ce-731e-47e8-9417-27a36d795852,18,2024-03-12 21:51:49.166054,RFdiffusion_150it,backbone_pdb_generation,length = 99,2091.0606508255005 Seconds,T4 GPU,116.17003615697224 Seconds (inferred),rfdiffusion_len99_fa3f7d43-7ae9-40e5-bb2b-d02cebd8dcae.pdb
9e11a313-55a1-4043-818e-d827d05c905e,001c41ce-731e-47e8-9417-27a36d795852,18,2024-03-12 21:51:49.166054,RFdiffusion_150it,backbone_pdb_generation,length = 99,2091.0606508255005 Seconds,T4 GPU,116.17003615697224 Seconds (inferred),rfdiffusion_len99_9e11a313-55a1-4043-818e-d827d05c905e.pdb
3515b09c-498e-4881-bdbc-625e55ee2811,001c41ce-731e-47e8-9417-27a36d795852,18,2024-03-12 21:51:49.166054,RFdiffusion_150it,backbone_pdb_generation,length = 99,2091.0606508255005 Seconds,T4 GPU,116.17003615697224 Seconds (inferred),rfdiffusion_len99_3515b09c-498e-4881-bdbc-625e55ee2811.pdb
de4a91f2-4601-4062-8eaa-07cf0c64f55f,001c41ce-731e-47e8-9417-27a36d795852,18,2024-03-12 21:51:49.166054,RFdiffusion_150it,backbone_pdb_generation,length = 99,2091.0606508255005 Seconds,T4 GPU,116.17003615697224 Seconds (inferred),rfdiffusion_len99_de4a91f2-4601-4062-8eaa-07cf0c64f55f.pdb
8951ff8a-1e39-4811-834b-cdda7ed02d87,001c41ce-731e-47e8-9417-27a36d795852,18,2024-03-12 21:51:49.166054,RFdiffusion_150it,backbone_pdb_generation,length = 99,2091.0606508255005 Seconds,T4 GPU,116.17003615697224 Seconds (inferred),rfdiffusion_len99_8951ff8a-1e39-4811-834b-cdda7ed02d87.pdb
fe4a411d-9866-4891-a5e2-59024089e7fa,001c41ce-731e-47e8-9417-27a36d795852,18,2024-03-12 21:51:49.166054,RFdiffusion_150it,backbone_pdb_generation,length = 99,2091.0606508255005 Seconds,T4 GPU,116.17003615697224 Seconds (inferred),rfdiffusion_len99_fe4a411d-9866-4891-a5e2-59024089e7fa.pdb
ee1e0a03-00e5-46cf-b776-8299fd7dab44,001c41ce-731e-47e8-9417-27a36d795852,18,2024-03-12 21:51:49.166054,RFdiffusion_150it,backbone_pdb_generation,length = 99,2091.0606508255005 Seconds,T4 GPU,116.17003615697224 Seconds (inferred),rfdiffusion_len99_ee1e0a03-00e5-46cf-b776-8299fd7dab44.pdb
13726b57-2245-4bfc-b5b6-4da36576bd55,001c41ce-731e-47e8-9417-27a36d795852,18,2024-03-12 21:51:49.166054,RFdiffusion_150it,backbone_pdb_generation,length = 99,2091.0606508255005 Seconds,T4 GPU,116.17003615697224 Seconds (inferred),rfdiffusion_len99_13726b57-2245-4bfc-b5b6-4da36576bd55.pdb
0cb2a85c-6a37-47ce-8ac3-8d161bb033b4,001c41ce-731e-47e8-9417-27a36d795852,18,2024-03-12 21:51:49.166054,RFdiffusion_150it,backbone_pdb_generation,length = 99,2091.0606508255005 Seconds,T4 GPU,116.17003615697224 Seconds (inferred),rfdiffusion_len99_0cb2a85c-6a37-47ce-8ac3-8d161bb033b4.pdb
019fa170-f18d-4aaa-8d12-ef38fc7b69b9,001c41ce-731e-47e8-9417-27a36d795852,18,2024-03-12 21:51:49.166054,RFdiffusion_150it,backbone_pdb_generation,length = 99,2091.0606508255005 Seconds,T4 GPU,116.17003615697224 Seconds (inferred),rfdiffusion_len99_019fa170-f18d-4aaa-8d12-ef38fc7b69b9.pdb
3cf86681-0c09-4e28-b40f-dddc7d0194fa,001c41ce-731e-47e8-9417-27a36d795852,18,2024-03-12 21:51:49.166054,RFdiffusion_150it,backbone_pdb_generation,length = 99,2091.0606508255005 Seconds,T4 GPU,116.17003615697224 Seconds (inferred),rfdiffusion_len99_3cf86681-0c09-4e28-b40f-dddc7d0194fa.pdb
2e62fea8-dbbe-44c4-8252-e0e5ccd6f1d4,1274de2f-02e5-4339-afcd-843ade03c2e4,11,2024-03-12 22:26:40.576375,RFdiffusion_150it,backbone_pdb_generation,length = 100,1275.9580829143524 Seconds,T4 GPU,115.99618935585022 Seconds (inferred),rfdiffusion_len100_2e62fea8-dbbe-44c4-8252-e0e5ccd6f1d4.pdb
39d62f46-3cd2-40de-81da-9155281c8bc2,1274de2f-02e5-4339-afcd-843ade03c2e4,11,2024-03-12 22:26:40.576375,RFdiffusion_150it,backbone_pdb_generation,length = 100,1275.9580829143524 Seconds,T4 GPU,115.99618935585022 Seconds (inferred),rfdiffusion_len100_39d62f46-3cd2-40de-81da-9155281c8bc2.pdb
0ba579b0-2008-4ad0-b058-c5973b5df5fb,1274de2f-02e5-4339-afcd-843ade03c2e4,11,2024-03-12 22:26:40.576375,RFdiffusion_150it,backbone_pdb_generation,length = 100,1275.9580829143524 Seconds,T4 GPU,115.99618935585022 Seconds (inferred),rfdiffusion_len100_0ba579b0-2008-4ad0-b058-c5973b5df5fb.pdb
2fd0da80-0284-4df1-9477-8a52d1ee0d98,1274de2f-02e5-4339-afcd-843ade03c2e4,11,2024-03-12 22:26:40.576375,RFdiffusion_150it,backbone_pdb_generation,length = 100,1275.9580829143524 Seconds,T4 GPU,115.99618935585022 Seconds (inferred),rfdiffusion_len100_2fd0da80-0284-4df1-9477-8a52d1ee0d98.pdb
ff575c66-8d41-40e8-895a-b8b59cd81f41,1274de2f-02e5-4339-afcd-843ade03c2e4,11,2024-03-12 22:26:40.576375,RFdiffusion_150it,backbone_pdb_generation,length = 100,1275.9580829143524 Seconds,T4 GPU,115.99618935585022 Seconds (inferred),rfdiffusion_len100_ff575c66-8d41-40e8-895a-b8b59cd81f41.pdb
fe42b6cf-8064-49a9-8b77-7cdd1059dc15,1274de2f-02e5-4339-afcd-843ade03c2e4,11,2024-03-12 22:26:40.576375,RFdiffusion_150it,backbone_pdb_generation,length = 100,1275.9580829143524 Seconds,T4 GPU,115.99618935585022 Seconds (inferred),rfdiffusion_len100_fe42b6cf-8064-49a9-8b77-7cdd1059dc15.pdb
8b3abe6e-dd71-43de-872c-8cf7e781abef,1274de2f-02e5-4339-afcd-843ade03c2e4,11,2024-03-12 22:26:40.576375,RFdiffusion_150it,backbone_pdb_generation,length = 100,1275.9580829143524 Seconds,T4 GPU,115.99618935585022 Seconds (inferred),rfdiffusion_len100_8b3abe6e-dd71-43de-872c-8cf7e781abef.pdb
65784cf0-730f-43e8-af57-18449a99d569,1274de2f-02e5-4339-afcd-843ade03c2e4,11,2024-03-12 22:26:40.576375,RFdiffusion_150it,backbone_pdb_generation,length = 100,1275.9580829143524 Seconds,T4 GPU,115.99618935585022 Seconds (inferred),rfdiffusion_len100_65784cf0-730f-43e8-af57-18449a99d569.pdb
cddadb86-35e8-4386-93fd-9b6da63ae381,1274de2f-02e5-4339-afcd-843ade03c2e4,11,2024-03-12 22:26:40.576375,RFdiffusion_150it,backbone_pdb_generation,length = 100,1275.9580829143524 Seconds,T4 GPU,115.99618935585022 Seconds (inferred),rfdiffusion_len100_cddadb86-35e8-4386-93fd-9b6da63ae381.pdb
ed33f467-7a3b-4d18-9b18-aa6d28f5e882,1274de2f-02e5-4339-afcd-843ade03c2e4,11,2024-03-12 22:26:40.576375,RFdiffusion_150it,backbone_pdb_generation,length = 100,1275.9580829143524 Seconds,T4 GPU,115.99618935585022 Seconds (inferred),rfdiffusion_len100_ed33f467-7a3b-4d18-9b18-aa6d28f5e882.pdb
3129db5d-9021-4741-8c17-d7458c9caca3,1274de2f-02e5-4339-afcd-843ade03c2e4,11,2024-03-12 22:26:40.576375,RFdiffusion_150it,backbone_pdb_generation,length = 100,1275.9580829143524 Seconds,T4 GPU,115.99618935585022 Seconds (inferred),rfdiffusion_len100_3129db5d-9021-4741-8c17-d7458c9caca3.pdb
b5206003-b1b2-495e-87a7-4d270566e3fe,7832ec92-d261-4239-9574-7928957ebce3,16,2024-03-12 22:47:56.967182,RFdiffusion_150it,backbone_pdb_generation,length = 101,1873.1339421272278 Seconds,T4 GPU,117.07087138295174 Seconds (inferred),rfdiffusion_len101_b5206003-b1b2-495e-87a7-4d270566e3fe.pdb
7f197e30-87ee-4e3e-b0a1-6fbfe35ad9e6,7832ec92-d261-4239-9574-7928957ebce3,16,2024-03-12 22:47:56.967182,RFdiffusion_150it,backbone_pdb_generation,length = 101,1873.1339421272278 Seconds,T4 GPU,117.07087138295174 Seconds (inferred),rfdiffusion_len101_7f197e30-87ee-4e3e-b0a1-6fbfe35ad9e6.pdb
3cc32ddc-408f-45ca-94af-b63191ba5862,7832ec92-d261-4239-9574-7928957ebce3,16,2024-03-12 22:47:56.967182,RFdiffusion_150it,backbone_pdb_generation,length = 101,1873.1339421272278 Seconds,T4 GPU,117.07087138295174 Seconds (inferred),rfdiffusion_len101_3cc32ddc-408f-45ca-94af-b63191ba5862.pdb
78e0b1f3-208a-453b-9660-4ecd40e6781c,7832ec92-d261-4239-9574-7928957ebce3,16,2024-03-12 22:47:56.967182,RFdiffusion_150it,backbone_pdb_generation,length = 101,1873.1339421272278 Seconds,T4 GPU,117.07087138295174 Seconds (inferred),rfdiffusion_len101_78e0b1f3-208a-453b-9660-4ecd40e6781c.pdb
ef40bd40-980c-451f-9c35-113b55f706bd,7832ec92-d261-4239-9574-7928957ebce3,16,2024-03-12 22:47:56.967182,RFdiffusion_150it,backbone_pdb_generation,length = 101,1873.1339421272278 Seconds,T4 GPU,117.07087138295174 Seconds (inferred),rfdiffusion_len101_ef40bd40-980c-451f-9c35-113b55f706bd.pdb
403f3523-69d3-4f07-94c6-f5c34c2a1a2a,7832ec92-d261-4239-9574-7928957ebce3,16,2024-03-12 22:47:56.967182,RFdiffusion_150it,backbone_pdb_generation,length = 101,1873.1339421272278 Seconds,T4 GPU,117.07087138295174 Seconds (inferred),rfdiffusion_len101_403f3523-69d3-4f07-94c6-f5c34c2a1a2a.pdb
3bd5d330-7f47-4277-b3b3-09ea2014cb36,7832ec92-d261-4239-9574-7928957ebce3,16,2024-03-12 22:47:56.967182,RFdiffusion_150it,backbone_pdb_generation,length = 101,1873.1339421272278 Seconds,T4 GPU,117.07087138295174 Seconds (inferred),rfdiffusion_len101_3bd5d330-7f47-4277-b3b3-09ea2014cb36.pdb
9ac8230d-48b0-40ff-91c2-a2ce42fda142,7832ec92-d261-4239-9574-7928957ebce3,16,2024-03-12 22:47:56.967182,RFdiffusion_150it,backbone_pdb_generation,length = 101,1873.1339421272278 Seconds,T4 GPU,117.07087138295174 Seconds (inferred),rfdiffusion_len101_9ac8230d-48b0-40ff-91c2-a2ce42fda142.pdb
931a0f88-082b-4148-b37f-75326f10c69f,7832ec92-d261-4239-9574-7928957ebce3,16,2024-03-12 22:47:56.967182,RFdiffusion_150it,backbone_pdb_generation,length = 101,1873.1339421272278 Seconds,T4 GPU,117.07087138295174 Seconds (inferred),rfdiffusion_len101_931a0f88-082b-4148-b37f-75326f10c69f.pdb
4170f71f-c39c-409b-bc06-b43e48e13b28,7832ec92-d261-4239-9574-7928957ebce3,16,2024-03-12 22:47:56.967182,RFdiffusion_150it,backbone_pdb_generation,length = 101,1873.1339421272278 Seconds,T4 GPU,117.07087138295174 Seconds (inferred),rfdiffusion_len101_4170f71f-c39c-409b-bc06-b43e48e13b28.pdb
822ab356-6e8f-43eb-9c55-87f1ac862e4e,7832ec92-d261-4239-9574-7928957ebce3,16,2024-03-12 22:47:56.967182,RFdiffusion_150it,backbone_pdb_generation,length = 101,1873.1339421272278 Seconds,T4 GPU,117.07087138295174 Seconds (inferred),rfdiffusion_len101_822ab356-6e8f-43eb-9c55-87f1ac862e4e.pdb
8cf37bee-d32c-49b2-965e-33f86859ee26,7832ec92-d261-4239-9574-7928957ebce3,16,2024-03-12 22:47:56.967182,RFdiffusion_150it,backbone_pdb_generation,length = 101,1873.1339421272278 Seconds,T4 GPU,117.07087138295174 Seconds (inferred),rfdiffusion_len101_8cf37bee-d32c-49b2-965e-33f86859ee26.pdb
cf2a4ad6-6623-4859-821f-d68648730125,7832ec92-d261-4239-9574-7928957ebce3,16,2024-03-12 22:47:56.967182,RFdiffusion_150it,backbone_pdb_generation,length = 101,1873.1339421272278 Seconds,T4 GPU,117.07087138295174 Seconds (inferred),rfdiffusion_len101_cf2a4ad6-6623-4859-821f-d68648730125.pdb
cb81abfb-fcc2-4886-8519-d4c846479082,7832ec92-d261-4239-9574-7928957ebce3,16,2024-03-12 22:47:56.967182,RFdiffusion_150it,backbone_pdb_generation,length = 101,1873.1339421272278 Seconds,T4 GPU,117.07087138295174 Seconds (inferred),rfdiffusion_len101_cb81abfb-fcc2-4886-8519-d4c846479082.pdb
8eac829b-3a9d-44f6-945c-55789de101cd,7832ec92-d261-4239-9574-7928957ebce3,16,2024-03-12 22:47:56.967182,RFdiffusion_150it,backbone_pdb_generation,length = 101,1873.1339421272278 Seconds,T4 GPU,117.07087138295174 Seconds (inferred),rfdiffusion_len101_8eac829b-3a9d-44f6-945c-55789de101cd.pdb
9d0260df-781f-4ed0-bcb9-916ee1ead585,7832ec92-d261-4239-9574-7928957ebce3,16,2024-03-12 22:47:56.967182,RFdiffusion_150it,backbone_pdb_generation,length = 101,1873.1339421272278 Seconds,T4 GPU,117.07087138295174 Seconds (inferred),rfdiffusion_len101_9d0260df-781f-4ed0-bcb9-916ee1ead585.pdb
268949e8-79a2-4a64-9fbc-9095b019c7e7,b12e51ab-8022-4e5b-a605-bb3824c85e42,26,2024-03-12 23:19:10.536723,RFdiffusion_150it,backbone_pdb_generation,length = 102,3074.4648418426514 Seconds,T4 GPU,118.2486477631789 Seconds (inferred),rfdiffusion_len102_268949e8-79a2-4a64-9fbc-9095b019c7e7.pdb
37556aed-f78a-44b1-a27d-2a881a16d264,b12e51ab-8022-4e5b-a605-bb3824c85e42,26,2024-03-12 23:19:10.536723,RFdiffusion_150it,backbone_pdb_generation,length = 102,3074.4648418426514 Seconds,T4 GPU,118.2486477631789 Seconds (inferred),rfdiffusion_len102_37556aed-f78a-44b1-a27d-2a881a16d264.pdb
99fab678-87df-4250-922b-52bef8314f02,b12e51ab-8022-4e5b-a605-bb3824c85e42,26,2024-03-12 23:19:10.536723,RFdiffusion_150it,backbone_pdb_generation,length = 102,3074.4648418426514 Seconds,T4 GPU,118.2486477631789 Seconds (inferred),rfdiffusion_len102_99fab678-87df-4250-922b-52bef8314f02.pdb
b7445662-93ac-44fb-a364-44779fd1ee1b,b12e51ab-8022-4e5b-a605-bb3824c85e42,26,2024-03-12 23:19:10.536723,RFdiffusion_150it,backbone_pdb_generation,length = 102,3074.4648418426514 Seconds,T4 GPU,118.2486477631789 Seconds (inferred),rfdiffusion_len102_b7445662-93ac-44fb-a364-44779fd1ee1b.pdb
30a57e9c-b9c2-4bfe-916c-5bc67c818c1b,b12e51ab-8022-4e5b-a605-bb3824c85e42,26,2024-03-12 23:19:10.536723,RFdiffusion_150it,backbone_pdb_generation,length = 102,3074.4648418426514 Seconds,T4 GPU,118.2486477631789 Seconds (inferred),rfdiffusion_len102_30a57e9c-b9c2-4bfe-916c-5bc67c818c1b.pdb
e5ca4333-a8c6-450c-90c3-1f93e23c0540,b12e51ab-8022-4e5b-a605-bb3824c85e42,26,2024-03-12 23:19:10.536723,RFdiffusion_150it,backbone_pdb_generation,length = 102,3074.4648418426514 Seconds,T4 GPU,118.2486477631789 Seconds (inferred),rfdiffusion_len102_e5ca4333-a8c6-450c-90c3-1f93e23c0540.pdb
