batch_id,batch_size,Timestamp,model,task,conditions,gpu,wall_time_batch,wall_time_task,entity_id,output_file_name
1c074551-47bd-474f-bf2f-b952a8b706b8,1,2024-06-21 01:06:42.309446,chroma,all_atom_pdb_generation,"tev (monomer) scaffolding [selection_string = ""resid 28-33 or resid 47-51 or resid 140-152 or resid 168-179 or resid 212-221""]",T4 GPU,112.71474266052246 Seconds,112.71474266052246 Seconds (inferred),7091a0ec-da3e-4f3f-9792-cf0e30668cbe,chroma_tev_mono_7091a0ec-da3e-4f3f-9792-cf0e30668cbe.cif
1c074551-47bd-474f-bf2f-b952a8b706b8,1,2024-06-21 01:06:42.309446,chroma,all_atom_pdb_generation,"tev (monomer) scaffolding [selection_string = ""resid 28-33 or resid 47-51 or resid 140-152 or resid 168-179 or resid 212-221""]",T4 GPU,113.17843198776245 Seconds,113.17843198776245 Seconds (inferred),97391ddb-eea6-4c5d-a196-8462c87c0d61,chroma_tev_mono_97391ddb-eea6-4c5d-a196-8462c87c0d61.cif
1c074551-47bd-474f-bf2f-b952a8b706b8,1,2024-06-21 01:06:42.309446,chroma,all_atom_pdb_generation,"tev (monomer) scaffolding [selection_string = ""resid 28-33 or resid 47-51 or resid 140-152 or resid 168-179 or resid 212-221""]",T4 GPU,112.37200689315796 Seconds,112.37200689315796 Seconds (inferred),f8970d32-084c-4b10-af84-aa2e03f47d3f,chroma_tev_mono_f8970d32-084c-4b10-af84-aa2e03f47d3f.cif
1c074551-47bd-474f-bf2f-b952a8b706b8,1,2024-06-21 01:06:42.309446,chroma,all_atom_pdb_generation,"tev (monomer) scaffolding [selection_string = ""resid 28-33 or resid 47-51 or resid 140-152 or resid 168-179 or resid 212-221""]",T4 GPU,111.65039944648743 Seconds,111.65039944648743 Seconds (inferred),9394c9aa-aaa4-4af9-8273-b2327c3e6d37,chroma_tev_mono_9394c9aa-aaa4-4af9-8273-b2327c3e6d37.cif
1c074551-47bd-474f-bf2f-b952a8b706b8,1,2024-06-21 01:06:42.309446,chroma,all_atom_pdb_generation,"tev (monomer) scaffolding [selection_string = ""resid 28-33 or resid 47-51 or resid 140-152 or resid 168-179 or resid 212-221""]",T4 GPU,111.72732186317444 Seconds,111.72732186317444 Seconds (inferred),0e2b3890-d430-4c5b-92c5-e5085e7c5726,chroma_tev_mono_0e2b3890-d430-4c5b-92c5-e5085e7c5726.cif
1c074551-47bd-474f-bf2f-b952a8b706b8,1,2024-06-21 01:06:42.309446,chroma,all_atom_pdb_generation,"tev (monomer) scaffolding [selection_string = ""resid 28-33 or resid 47-51 or resid 140-152 or resid 168-179 or resid 212-221""]",T4 GPU,108.91230702400208 Seconds,108.91230702400208 Seconds (inferred),8bbc539b-78a8-4ac4-a90e-6d03de5282e5,chroma_tev_mono_8bbc539b-78a8-4ac4-a90e-6d03de5282e5.cif
1c074551-47bd-474f-bf2f-b952a8b706b8,1,2024-06-21 01:06:42.309446,chroma,all_atom_pdb_generation,"tev (monomer) scaffolding [selection_string = ""resid 28-33 or resid 47-51 or resid 140-152 or resid 168-179 or resid 212-221""]",T4 GPU,110.8631911277771 Seconds,110.8631911277771 Seconds (inferred),b9ab11f2-3e20-4e78-89c4-512c2ec1ba76,chroma_tev_mono_b9ab11f2-3e20-4e78-89c4-512c2ec1ba76.cif
1c074551-47bd-474f-bf2f-b952a8b706b8,1,2024-06-21 01:06:42.309446,chroma,all_atom_pdb_generation,"tev (monomer) scaffolding [selection_string = ""resid 28-33 or resid 47-51 or resid 140-152 or resid 168-179 or resid 212-221""]",T4 GPU,110.80383563041687 Seconds,110.80383563041687 Seconds (inferred),2d68bb85-8d19-4b18-aa50-aee765cc9bd7,chroma_tev_mono_2d68bb85-8d19-4b18-aa50-aee765cc9bd7.cif
1c074551-47bd-474f-bf2f-b952a8b706b8,1,2024-06-21 01:06:42.309446,chroma,all_atom_pdb_generation,"tev (monomer) scaffolding [selection_string = ""resid 28-33 or resid 47-51 or resid 140-152 or resid 168-179 or resid 212-221""]",T4 GPU,111.64356660842896 Seconds,111.64356660842896 Seconds (inferred),37edbdcf-0899-49b4-b70b-981538843a9a,chroma_tev_mono_37edbdcf-0899-49b4-b70b-981538843a9a.cif
1c074551-47bd-474f-bf2f-b952a8b706b8,1,2024-06-21 01:06:42.309446,chroma,all_atom_pdb_generation,"tev (monomer) scaffolding [selection_string = ""resid 28-33 or resid 47-51 or resid 140-152 or resid 168-179 or resid 212-221""]",T4 GPU,110.32231116294861 Seconds,110.32231116294861 Seconds (inferred),cfc1ba0a-4f74-4996-98e1-2cf54160f7a5,chroma_tev_mono_cfc1ba0a-4f74-4996-98e1-2cf54160f7a5.cif
1c074551-47bd-474f-bf2f-b952a8b706b8,1,2024-06-21 01:06:42.309446,chroma,all_atom_pdb_generation,"tev (monomer) scaffolding [selection_string = ""resid 28-33 or resid 47-51 or resid 140-152 or resid 168-179 or resid 212-221""]",T4 GPU,110.38486170768738 Seconds,110.38486170768738 Seconds (inferred),2b3b9e11-bf71-48ee-af5f-b46f80fb619c,chroma_tev_mono_2b3b9e11-bf71-48ee-af5f-b46f80fb619c.cif
1c074551-47bd-474f-bf2f-b952a8b706b8,1,2024-06-21 01:06:42.309446,chroma,all_atom_pdb_generation,"tev (monomer) scaffolding [selection_string = ""resid 28-33 or resid 47-51 or resid 140-152 or resid 168-179 or resid 212-221""]",T4 GPU,109.42960548400879 Seconds,109.42960548400879 Seconds (inferred),ed0d0dc4-05f4-411d-9ce1-61ccc24e695e,chroma_tev_mono_ed0d0dc4-05f4-411d-9ce1-61ccc24e695e.cif
